RequestedDateTime,Rig,Material,QtyRequested,ReceivedDateTime,QtyReceived,Vessel,OriginPort
10/13/2021 8:00,BetaRig,Casing,9,10/15/2021 22:07,9,150D,RotterdamPort
10/13/2021 8:00,BetaRig,DryBulk,2900,10/16/2021 0:04,2900,150D,RotterdamPort
10/13/2021 8:00,CharlieRig,DeckCargo,7,10/19/2021 21:21,7,150G,HamburgPort
10/13/2021 8:00,CharlieRig,LiquidBulk,2500,11/19/2021 17:03,2500,150J,HamburgPort
10/13/2021 8:00,CharlieRig,DryBulk,3000,11/19/2021 17:53,3000,150J,HamburgPort
10/13/2021 8:00,CharlieRig,Pipe,12,11/19/2021 20:01,12,150G,HamburgPort
10/13/2021 8:00,DeltaRig,DeckCargo,7,11/3/2021 9:15,7,150E,HamburgPort
10/13/2021 8:00,DeltaRig,Fuel,2100,11/18/2021 0:48,2100,150E,HamburgPort
10/13/2021 8:00,DeltaRig,DryBulk,2800,11/18/2021 1:51,2800,150E,HamburgPort
10/13/2021 8:00,DeltaRig,Pipe,5,11/23/2021 1:10,5,150H,HamburgPort
10/14/2021 8:00,AlphaRig,DeckCargo,7,10/15/2021 22:54,7,150B,RotterdamPort
10/14/2021 8:00,BetaRig,DeckCargo,7,10/16/2021 23:31,7,150A,RotterdamPort
10/14/2021 8:00,BetaRig,LiquidBulk,2700,10/17/2021 0:41,2700,150A,RotterdamPort
10/14/2021 8:00,BetaRig,DryBulk,2200,10/17/2021 1:35,2200,150A,RotterdamPort
10/14/2021 8:00,BetaRig,Pipe,18,10/17/2021 2:28,18,150A,RotterdamPort
10/14/2021 8:00,CharlieRig,LiquidBulk,3600,11/19/2021 19:05,3600,150J,HamburgPort
10/14/2021 8:00,CharlieRig,Casing,20,11/19/2021 23:01,20,150G,HamburgPort
10/14/2021 8:00,CharlieRig,DryBulk,2900,11/20/2021 3:21,2900,150G,HamburgPort
10/14/2021 8:00,CharlieRig,Pipe,5,11/19/2021 20:17,5,150J,HamburgPort
10/14/2021 8:00,DeltaRig,DeckCargo,5,11/3/2021 10:25,5,150E,HamburgPort
10/14/2021 8:00,DeltaRig,Fuel,1500,11/23/2021 6:04,1500,150H,HamburgPort
10/14/2021 8:00,DeltaRig,DryBulk,2400,11/23/2021 6:49,2400,150H,HamburgPort
10/14/2021 8:00,DeltaRig,Pipe,12,11/23/2021 7:46,12,150H,HamburgPort
10/15/2021 8:00,AlphaRig,DeckCargo,1,10/18/2021 8:49,1,150C,RotterdamPort
10/15/2021 8:00,AlphaRig,LiquidBulk,1900,10/21/2021 8:06,1900,150A,RotterdamPort
10/15/2021 8:00,AlphaRig,Pipe,40,10/22/2021 7:03,40,150C,RotterdamPort
10/15/2021 8:00,BetaRig,DeckCargo,7,10/21/2021 2:38,7,150D,RotterdamPort
10/15/2021 8:00,BetaRig,Fuel,8500,10/21/2021 3:48,8500,150D,RotterdamPort
10/15/2021 8:00,BetaRig,DryBulk,2500,10/21/2021 8:03,2500,150D,RotterdamPort
10/15/2021 8:00,BetaRig,Pipe,40,10/25/2021 17:21,40,150B,RotterdamPort
10/15/2021 8:00,CharlieRig,DeckCargo,32,10/18/2021 11:15,32,150J,HamburgPort
10/15/2021 8:00,CharlieRig,LiquidBulk,2400,10/18/2021 16:35,2400,150J,HamburgPort
10/15/2021 8:00,CharlieRig,Fuel,7600,10/18/2021 17:23,7600,150J,HamburgPort
10/15/2021 8:00,CharlieRig,Casing,9,11/20/2021 4:31,9,150G,HamburgPort
10/15/2021 8:00,CharlieRig,DryBulk,2000,11/20/2021 6:28,2000,150G,HamburgPort
10/15/2021 8:00,DeltaRig,LiquidBulk,2600,11/23/2021 10:46,2600,150H,HamburgPort
10/15/2021 8:00,DeltaRig,Fuel,2400,11/23/2021 11:38,2400,150H,HamburgPort
10/15/2021 8:00,DeltaRig,Pipe,5,11/23/2021 12:50,5,150H,HamburgPort
10/16/2021 8:00,AlphaRig,Fuel,5800,10/18/2021 2:55,5800,150C,RotterdamPort
10/16/2021 8:00,AlphaRig,Casing,20,10/21/2021 14:12,20,150A,RotterdamPort
10/16/2021 8:00,AlphaRig,Pipe,12,10/18/2021 5:49,12,150C,RotterdamPort
10/16/2021 8:00,BetaRig,LiquidBulk,1100,10/25/2021 13:06,1100,150A,RotterdamPort
10/16/2021 8:00,BetaRig,Fuel,8800,10/26/2021 3:21,8800,150B,RotterdamPort
10/16/2021 8:00,BetaRig,Pipe,18,10/25/2021 13:28,18,150A,RotterdamPort
10/16/2021 8:00,CharlieRig,LiquidBulk,1700,10/19/2021 14:47,1700,150G,HamburgPort
10/16/2021 8:00,CharlieRig,Casing,9,10/19/2021 15:21,9,150G,HamburgPort
10/16/2021 8:00,CharlieRig,DryBulk,2600,10/19/2021 17:18,2600,150G,HamburgPort
10/16/2021 8:00,CharlieRig,Pipe,12,10/19/2021 18:21,12,150G,HamburgPort
10/16/2021 8:00,DeltaRig,LiquidBulk,4000,11/23/2021 14:05,4000,150H,HamburgPort
10/16/2021 8:00,DeltaRig,Fuel,8700,11/25/2021 18:38,8700,150F,HamburgPort
10/16/2021 8:00,DeltaRig,Pipe,12,11/25/2021 22:59,12,150F,HamburgPort
10/17/2021 8:00,AlphaRig,LiquidBulk,1500,10/22/2021 17:03,1500,150C,RotterdamPort
10/17/2021 8:00,AlphaRig,Pipe,12,10/22/2021 17:33,12,150C,RotterdamPort
10/17/2021 8:00,BetaRig,DeckCargo,5,10/20/2021 6:02,5,150B,RotterdamPort
10/17/2021 8:00,BetaRig,LiquidBulk,2000,10/20/2021 6:52,2000,150B,RotterdamPort
10/17/2021 8:00,BetaRig,Pipe,40,10/20/2021 7:32,40,150B,RotterdamPort
10/17/2021 8:00,CharlieRig,DeckCargo,7,10/27/2021 4:34,7,150E,HamburgPort
10/17/2021 8:00,CharlieRig,LiquidBulk,2000,11/20/2021 7:16,2000,150G,HamburgPort
10/17/2021 8:00,CharlieRig,Fuel,2200,11/20/2021 7:56,2200,150G,HamburgPort
10/17/2021 8:00,CharlieRig,DryBulk,3200,11/24/2021 12:13,3200,150I,HamburgPort
10/17/2021 8:00,DeltaRig,Casing,20,11/26/2021 1:59,20,150F,HamburgPort
10/17/2021 8:00,DeltaRig,Pipe,18,11/26/2021 6:19,18,150F,HamburgPort
10/18/2021 8:00,AlphaRig,DeckCargo,5,10/21/2021 18:32,5,150A,RotterdamPort
10/18/2021 8:00,AlphaRig,Casing,20,10/22/2021 20:33,20,150C,RotterdamPort
10/18/2021 8:00,AlphaRig,Pipe,12,10/21/2021 19:22,12,150A,RotterdamPort
10/18/2021 8:00,BetaRig,DeckCargo,7,10/20/2021 20:06,7,150D,RotterdamPort
10/18/2021 8:00,BetaRig,LiquidBulk,1400,10/20/2021 21:16,1400,150D,RotterdamPort
10/18/2021 8:00,BetaRig,Fuel,2100,10/20/2021 21:44,2100,150D,RotterdamPort
10/18/2021 8:00,BetaRig,Pipe,12,10/20/2021 22:47,12,150D,RotterdamPort
10/18/2021 8:00,CharlieRig,DeckCargo,7,10/21/2021 4:01,7,150I,HamburgPort
10/18/2021 8:00,CharlieRig,Pipe,18,10/21/2021 5:11,18,150I,HamburgPort
10/18/2021 8:00,DeltaRig,DeckCargo,5,11/3/2021 11:15,5,150E,HamburgPort
10/18/2021 8:00,DeltaRig,Fuel,7900,11/26/2021 4:17,7900,150J,HamburgPort
10/19/2021 8:00,AlphaRig,LiquidBulk,1100,10/21/2021 8:44,1100,150A,RotterdamPort
10/19/2021 8:00,AlphaRig,Casing,20,10/21/2021 9:06,20,150A,RotterdamPort
10/19/2021 8:00,AlphaRig,DryBulk,1900,10/21/2021 13:26,1900,150A,RotterdamPort
10/19/2021 8:00,BetaRig,LiquidBulk,2200,10/25/2021 17:58,2200,150A,RotterdamPort
10/19/2021 8:00,BetaRig,Fuel,1900,10/26/2021 7:45,1900,150B,RotterdamPort
10/19/2021 8:00,BetaRig,Casing,20,10/25/2021 20:40,20,150D,RotterdamPort
10/19/2021 8:00,BetaRig,DryBulk,2500,10/25/2021 18:42,2500,150A,RotterdamPort
10/19/2021 8:00,BetaRig,Pipe,18,10/25/2021 19:42,18,150A,RotterdamPort
10/19/2021 8:00,CharlieRig,DeckCargo,7,11/10/2021 18:43,7,150E,HamburgPort
10/19/2021 8:00,CharlieRig,LiquidBulk,2700,11/24/2021 13:30,2700,150I,HamburgPort
10/19/2021 8:00,CharlieRig,Casing,12,11/25/2021 1:58,12,150E,HamburgPort
10/19/2021 8:00,CharlieRig,DryBulk,2400,11/24/2021 14:24,2400,150I,HamburgPort
10/19/2021 8:00,CharlieRig,Pipe,12,11/25/2021 4:34,12,150E,HamburgPort
10/19/2021 8:00,DeltaRig,Fuel,8100,11/26/2021 8:14,8100,150J,HamburgPort
10/19/2021 8:00,DeltaRig,Casing,9,11/26/2021 10:49,9,150F,HamburgPort
10/19/2021 8:00,DeltaRig,Pipe,60,11/27/2021 11:00,60,150G,HamburgPort
10/20/2021 8:00,AlphaRig,Fuel,8800,10/26/2021 0:10,8800,150C,RotterdamPort
10/20/2021 8:00,AlphaRig,Casing,9,10/21/2021 22:22,9,150A,RotterdamPort
10/20/2021 8:00,BetaRig,DeckCargo,7,10/26/2021 0:12,7,150A,RotterdamPort
10/20/2021 8:00,BetaRig,LiquidBulk,1900,10/26/2021 1:00,1900,150D,RotterdamPort
10/20/2021 8:00,BetaRig,Casing,12,10/26/2021 1:38,12,150D,RotterdamPort
10/20/2021 8:00,BetaRig,DryBulk,2200,10/26/2021 1:22,2200,150A,RotterdamPort
10/20/2021 8:00,CharlieRig,DeckCargo,5,11/3/2021 4:50,5,150J,HamburgPort
10/20/2021 8:00,CharlieRig,Fuel,2300,11/24/2021 21:38,2300,150I,HamburgPort
10/20/2021 8:00,CharlieRig,Casing,9,11/25/2021 7:34,9,150E,HamburgPort
10/20/2021 8:00,DeltaRig,DeckCargo,5,11/4/2021 20:20,5,150G,HamburgPort
10/20/2021 8:00,DeltaRig,LiquidBulk,1800,11/26/2021 14:04,1800,150J,HamburgPort
10/20/2021 8:00,DeltaRig,Pipe,12,11/28/2021 8:00,12,150G,HamburgPort
10/21/2021 8:00,AlphaRig,LiquidBulk,2100,10/23/2021 0:53,2100,150C,RotterdamPort
10/21/2021 8:00,AlphaRig,Fuel,2400,10/23/2021 1:35,2400,150C,RotterdamPort
10/21/2021 8:00,BetaRig,LiquidBulk,4000,10/26/2021 2:15,4000,150A,RotterdamPort
10/21/2021 8:00,BetaRig,Casing,12,10/26/2021 4:14,12,150D,RotterdamPort
10/21/2021 8:00,BetaRig,DryBulk,2800,10/26/2021 3:35,2800,150A,RotterdamPort
10/21/2021 8:00,BetaRig,Pipe,12,10/26/2021 8:42,12,150B,RotterdamPort
10/21/2021 8:00,CharlieRig,DeckCargo,7,11/10/2021 19:16,7,150I,HamburgPort
10/21/2021 8:00,CharlieRig,LiquidBulk,1400,11/24/2021 22:47,1400,150I,HamburgPort
10/21/2021 8:00,CharlieRig,Fuel,3000,11/25/2021 9:31,3000,150E,HamburgPort
10/21/2021 8:00,CharlieRig,Casing,12,11/25/2021 11:01,12,150E,HamburgPort
10/21/2021 8:00,CharlieRig,DryBulk,3200,11/25/2021 13:37,3200,150E,HamburgPort
10/21/2021 8:00,CharlieRig,Pipe,18,11/25/2021 14:54,18,150E,HamburgPort
10/21/2021 8:00,DeltaRig,DeckCargo,7,10/26/2021 0:02,7,150J,HamburgPort
10/21/2021 8:00,DeltaRig,Casing,12,10/26/2021 1:12,12,150J,HamburgPort
10/21/2021 8:00,DeltaRig,DryBulk,2500,10/26/2021 3:48,2500,150J,HamburgPort
10/21/2021 8:00,DeltaRig,Pipe,18,10/26/2021 4:48,18,150J,HamburgPort
10/21/2021 16:00,AlphaRig,DeckCargo,25,10/26/2021 4:34,25,150C,RotterdamPort
10/21/2021 16:00,BetaRig,DeckCargo,7,10/26/2021 11:42,7,150B,RotterdamPort
10/21/2021 16:00,BetaRig,LiquidBulk,1900,10/26/2021 9:09,1900,150D,RotterdamPort
10/21/2021 16:00,BetaRig,Fuel,6100,10/30/2021 12:41,6100,150C,RotterdamPort
10/21/2021 16:00,BetaRig,DryBulk,2700,10/26/2021 9:47,2700,150D,RotterdamPort
10/21/2021 16:00,BetaRig,Pipe,60,10/30/2021 20:56,60,150A,RotterdamPort
10/21/2021 16:00,CharlieRig,LiquidBulk,1600,11/29/2021 22:29,1600,150I,HamburgPort
10/21/2021 16:00,DeltaRig,DeckCargo,32,10/26/2021 9:18,32,150J,HamburgPort
10/21/2021 16:00,DeltaRig,Fuel,1700,10/26/2021 15:53,1700,150J,HamburgPort
10/21/2021 16:00,DeltaRig,DryBulk,2800,10/26/2021 16:44,2800,150J,HamburgPort
10/21/2021 16:00,DeltaRig,Pipe,18,12/1/2021 19:48,18,150H,HamburgPort
10/22/2021 16:00,AlphaRig,DeckCargo,5,10/26/2021 8:44,5,150C,RotterdamPort
10/22/2021 16:00,AlphaRig,DryBulk,3300,10/26/2021 9:34,3300,150C,RotterdamPort
10/22/2021 16:00,AlphaRig,Pipe,18,10/26/2021 10:53,18,150C,RotterdamPort
10/22/2021 16:00,BetaRig,LiquidBulk,1900,10/30/2021 15:44,1900,150C,RotterdamPort
10/22/2021 16:00,BetaRig,DryBulk,2800,10/30/2021 16:22,2800,150C,RotterdamPort
10/22/2021 16:00,BetaRig,Pipe,5,10/26/2021 10:52,5,150D,RotterdamPort
10/22/2021 16:00,CharlieRig,DeckCargo,1,10/26/2021 12:57,1,150F,HamburgPort
10/22/2021 16:00,CharlieRig,LiquidBulk,1100,11/19/2021 21:32,1100,150J,HamburgPort
10/22/2021 16:00,CharlieRig,Fuel,2300,11/29/2021 23:01,2300,150I,HamburgPort
10/22/2021 16:00,CharlieRig,Casing,9,11/30/2021 0:10,9,150I,HamburgPort
10/22/2021 16:00,CharlieRig,Pipe,12,11/30/2021 2:07,12,150I,HamburgPort
10/22/2021 16:00,DeltaRig,LiquidBulk,1400,10/27/2021 3:39,1400,150G,HamburgPort
10/22/2021 16:00,DeltaRig,Fuel,7400,12/2/2021 0:18,7400,150H,HamburgPort
10/22/2021 16:00,DeltaRig,Casing,12,10/27/2021 4:07,12,150G,HamburgPort
10/22/2021 16:00,DeltaRig,Pipe,18,12/2/2021 4:00,18,150H,HamburgPort
10/23/2021 16:00,AlphaRig,LiquidBulk,1600,10/29/2021 19:16,1600,150D,RotterdamPort
10/23/2021 16:00,AlphaRig,Casing,20,10/30/2021 1:26,20,150B,RotterdamPort
10/23/2021 16:00,AlphaRig,DryBulk,2000,10/29/2021 19:48,2000,150D,RotterdamPort
10/23/2021 16:00,BetaRig,DeckCargo,7,10/26/2021 6:50,7,150D,RotterdamPort
10/23/2021 16:00,BetaRig,DryBulk,2900,10/26/2021 8:00,2900,150D,RotterdamPort
10/23/2021 16:00,BetaRig,Pipe,50,10/30/2021 17:30,50,150C,RotterdamPort
10/23/2021 16:00,CharlieRig,DeckCargo,7,10/26/2021 17:02,7,150E,HamburgPort
10/23/2021 16:00,CharlieRig,LiquidBulk,4400,10/26/2021 18:12,4400,150E,HamburgPort
10/23/2021 16:00,CharlieRig,Fuel,2700,10/26/2021 19:40,2700,150E,HamburgPort
10/23/2021 16:00,CharlieRig,Casing,9,10/27/2021 1:10,9,150E,HamburgPort
10/23/2021 16:00,CharlieRig,DryBulk,2700,10/27/2021 3:07,2700,150E,HamburgPort
10/23/2021 16:00,DeltaRig,LiquidBulk,4000,10/27/2021 20:37,4000,150H,HamburgPort
10/23/2021 16:00,DeltaRig,Casing,12,10/27/2021 21:57,12,150H,HamburgPort
10/23/2021 16:00,DeltaRig,DryBulk,2300,10/28/2021 1:29,2300,150H,HamburgPort
10/24/2021 16:00,AlphaRig,DeckCargo,32,10/26/2021 15:23,32,150C,RotterdamPort
10/24/2021 16:00,AlphaRig,LiquidBulk,2300,10/26/2021 20:43,2300,150C,RotterdamPort
10/24/2021 16:00,AlphaRig,DryBulk,2800,10/29/2021 20:36,2800,150D,RotterdamPort
10/24/2021 16:00,BetaRig,DeckCargo,5,10/31/2021 11:56,5,150A,RotterdamPort
10/24/2021 16:00,BetaRig,LiquidBulk,3200,10/31/2021 12:46,3200,150A,RotterdamPort
10/24/2021 16:00,BetaRig,Fuel,1200,10/31/2021 6:00,1200,150C,RotterdamPort
10/24/2021 16:00,BetaRig,Casing,9,11/2/2021 18:41,9,150D,RotterdamPort
10/24/2021 16:00,BetaRig,DryBulk,3100,11/2/2021 20:38,3100,150D,RotterdamPort
10/24/2021 16:00,BetaRig,Pipe,5,11/2/2021 21:52,5,150D,RotterdamPort
10/24/2021 16:00,CharlieRig,LiquidBulk,2400,11/30/2021 5:07,2400,150I,HamburgPort
10/24/2021 16:00,CharlieRig,Pipe,5,11/25/2021 19:24,5,150E,HamburgPort
10/24/2021 16:00,DeltaRig,DeckCargo,1,11/3/2021 12:05,1,150E,HamburgPort
10/24/2021 16:00,DeltaRig,LiquidBulk,1400,12/2/2021 8:23,1400,150E,HamburgPort
10/24/2021 16:00,DeltaRig,Fuel,1300,12/2/2021 10:16,1300,150H,HamburgPort
10/24/2021 16:00,DeltaRig,Pipe,5,12/2/2021 8:51,5,150E,HamburgPort
10/25/2021 16:00,AlphaRig,LiquidBulk,2600,10/29/2021 21:43,2600,150D,RotterdamPort
10/25/2021 16:00,AlphaRig,Casing,20,10/29/2021 22:35,20,150D,RotterdamPort
10/25/2021 16:00,AlphaRig,DryBulk,2800,10/30/2021 5:46,2800,150B,RotterdamPort
10/25/2021 16:00,AlphaRig,Pipe,5,10/30/2021 6:54,5,150B,RotterdamPort
10/25/2021 16:00,BetaRig,DeckCargo,5,10/31/2021 6:36,5,150C,RotterdamPort
10/25/2021 16:00,BetaRig,Fuel,6800,11/2/2021 23:07,6800,150D,RotterdamPort
10/25/2021 16:00,BetaRig,Casing,12,11/3/2021 8:06,12,150B,RotterdamPort
10/25/2021 16:00,BetaRig,DryBulk,2800,11/3/2021 3:05,2800,150D,RotterdamPort
10/25/2021 16:00,BetaRig,Pipe,12,11/3/2021 5:00,12,150D,RotterdamPort
10/25/2021 16:00,CharlieRig,LiquidBulk,1700,11/30/2021 5:55,1700,150I,HamburgPort
10/25/2021 16:00,CharlieRig,Casing,20,11/30/2021 6:29,20,150I,HamburgPort
10/25/2021 16:00,CharlieRig,DryBulk,2900,11/30/2021 10:49,2900,150I,HamburgPort
10/25/2021 16:00,CharlieRig,Pipe,18,12/3/2021 5:17,18,150F,HamburgPort
10/25/2021 16:00,DeltaRig,DeckCargo,5,11/8/2021 15:44,5,150F,HamburgPort
10/25/2021 16:00,DeltaRig,LiquidBulk,1200,12/2/2021 10:06,1200,150E,HamburgPort
10/25/2021 16:00,DeltaRig,Fuel,8100,12/2/2021 10:30,8100,150E,HamburgPort
10/25/2021 16:00,DeltaRig,Casing,12,12/2/2021 14:33,12,150E,HamburgPort
10/25/2021 16:00,DeltaRig,DryBulk,2300,12/2/2021 17:09,2300,150E,HamburgPort
10/26/2021 16:00,AlphaRig,Fuel,1700,10/30/2021 8:09,1700,150B,RotterdamPort
10/26/2021 16:00,AlphaRig,Casing,20,10/30/2021 9:00,20,150B,RotterdamPort
10/26/2021 16:00,BetaRig,DeckCargo,7,10/31/2021 17:50,7,150A,RotterdamPort
10/26/2021 16:00,BetaRig,LiquidBulk,3300,11/3/2021 10:42,3300,150B,RotterdamPort
10/26/2021 16:00,BetaRig,DryBulk,2300,11/3/2021 11:48,2300,150B,RotterdamPort
10/26/2021 16:00,CharlieRig,DeckCargo,5,11/14/2021 5:10,5,150J,HamburgPort
10/26/2021 16:00,CharlieRig,LiquidBulk,2600,12/3/2021 9:47,2600,150F,HamburgPort
10/26/2021 16:00,CharlieRig,Pipe,18,12/3/2021 7:03,18,150J,HamburgPort
10/26/2021 16:00,DeltaRig,Casing,12,12/2/2021 18:04,12,150E,HamburgPort
10/26/2021 16:00,DeltaRig,DryBulk,2400,12/2/2021 20:40,2400,150E,HamburgPort
10/27/2021 16:00,AlphaRig,DeckCargo,5,10/30/2021 5:49,5,150D,RotterdamPort
10/27/2021 16:00,AlphaRig,DryBulk,2300,10/30/2021 13:20,2300,150B,RotterdamPort
10/27/2021 16:00,AlphaRig,Pipe,18,10/30/2021 14:15,18,150B,RotterdamPort
10/27/2021 16:00,BetaRig,DeckCargo,7,10/31/2021 19:00,7,150A,RotterdamPort
10/27/2021 16:00,BetaRig,Casing,20,11/3/2021 12:43,20,150B,RotterdamPort
10/27/2021 16:00,BetaRig,DryBulk,1900,11/3/2021 17:03,1900,150B,RotterdamPort
10/27/2021 16:00,BetaRig,Pipe,18,11/3/2021 17:49,18,150B,RotterdamPort
10/27/2021 16:00,CharlieRig,Fuel,2700,12/3/2021 10:39,2700,150F,HamburgPort
10/27/2021 16:00,CharlieRig,Casing,20,12/3/2021 12:00,20,150F,HamburgPort
10/27/2021 16:00,CharlieRig,DryBulk,2400,12/3/2021 11:33,2400,150J,HamburgPort
10/27/2021 16:00,CharlieRig,Pipe,5,11/30/2021 11:58,5,150I,HamburgPort
10/27/2021 16:00,DeltaRig,DeckCargo,7,11/8/2021 16:34,7,150F,HamburgPort
10/27/2021 16:00,DeltaRig,LiquidBulk,3300,12/6/2021 19:21,3300,150G,HamburgPort
10/27/2021 16:00,DeltaRig,Fuel,2300,12/6/2021 20:27,2300,150G,HamburgPort
10/27/2021 16:00,DeltaRig,Casing,20,12/6/2021 21:36,20,150G,HamburgPort
10/27/2021 16:00,DeltaRig,Pipe,40,12/7/2021 1:56,40,150G,HamburgPort
10/28/2021 16:00,AlphaRig,LiquidBulk,2700,10/30/2021 2:55,2700,150D,RotterdamPort
10/28/2021 16:00,AlphaRig,Fuel,1700,10/30/2021 3:49,1700,150D,RotterdamPort
10/28/2021 16:00,AlphaRig,DryBulk,2900,10/30/2021 4:40,2900,150D,RotterdamPort
10/28/2021 16:00,BetaRig,DeckCargo,5,10/31/2021 13:50,5,150A,RotterdamPort
10/28/2021 16:00,BetaRig,LiquidBulk,1500,10/31/2021 14:40,1500,150A,RotterdamPort
10/28/2021 16:00,BetaRig,Casing,9,10/31/2021 15:10,9,150A,RotterdamPort
10/28/2021 16:00,BetaRig,DryBulk,1800,10/31/2021 17:07,1800,150A,RotterdamPort
10/28/2021 16:00,CharlieRig,LiquidBulk,3400,10/31/2021 23:38,3400,150F,HamburgPort
10/28/2021 16:00,CharlieRig,Casing,12,11/1/2021 0:46,12,150F,HamburgPort
10/28/2021 16:00,CharlieRig,DryBulk,2300,11/1/2021 3:22,2300,150F,HamburgPort
10/28/2021 16:00,DeltaRig,DeckCargo,7,11/18/2021 2:46,7,150I,HamburgPort
10/28/2021 16:00,DeltaRig,LiquidBulk,4100,12/6/2021 23:34,4100,150I,HamburgPort
10/28/2021 16:00,DeltaRig,Casing,9,12/7/2021 11:56,9,150G,HamburgPort
10/28/2021 16:00,DeltaRig,DryBulk,2500,12/7/2021 0:56,2500,150I,HamburgPort
10/29/2021 16:00,AlphaRig,Casing,20,11/3/2021 20:49,20,150C,RotterdamPort
10/29/2021 16:00,AlphaRig,DryBulk,1900,11/4/2021 1:09,1900,150C,RotterdamPort
10/29/2021 16:00,AlphaRig,Pipe,5,11/4/2021 1:54,5,150C,RotterdamPort
10/29/2021 16:00,BetaRig,LiquidBulk,4100,11/5/2021 10:55,4100,150A,RotterdamPort
10/29/2021 16:00,BetaRig,Fuel,1500,11/3/2021 22:19,1500,150B,RotterdamPort
10/29/2021 16:00,BetaRig,Casing,20,11/5/2021 12:17,20,150A,RotterdamPort
10/29/2021 16:00,BetaRig,DryBulk,1600,11/5/2021 16:37,1600,150A,RotterdamPort
10/29/2021 16:00,BetaRig,Pipe,50,11/5/2021 17:15,50,150A,RotterdamPort
10/29/2021 16:00,CharlieRig,DeckCargo,5,11/1/2021 18:27,5,150F,HamburgPort
10/29/2021 16:00,CharlieRig,Fuel,2000,12/3/2021 12:31,2000,150J,HamburgPort
10/29/2021 16:00,CharlieRig,DryBulk,2600,12/3/2021 13:31,2600,150J,HamburgPort
10/29/2021 16:00,DeltaRig,DeckCargo,5,11/2/2021 23:14,5,150E,HamburgPort
10/29/2021 16:00,DeltaRig,LiquidBulk,1600,11/3/2021 0:04,1600,150E,HamburgPort
10/29/2021 16:00,DeltaRig,DryBulk,2700,11/3/2021 0:36,2700,150E,HamburgPort
10/29/2021 16:00,DeltaRig,Pipe,18,11/3/2021 1:41,18,150E,HamburgPort
10/30/2021 16:00,AlphaRig,Casing,20,11/4/2021 3:09,20,150C,RotterdamPort
10/30/2021 16:00,BetaRig,DeckCargo,7,11/3/2021 8:00,7,150D,RotterdamPort
10/30/2021 16:00,BetaRig,Fuel,8400,11/7/2021 20:52,8400,150D,RotterdamPort
10/30/2021 16:00,BetaRig,DryBulk,2700,11/8/2021 1:29,2700,150C,RotterdamPort
10/30/2021 16:00,BetaRig,Pipe,12,11/8/2021 1:04,12,150D,RotterdamPort
10/30/2021 16:00,CharlieRig,DeckCargo,7,11/2/2021 20:01,7,150J,HamburgPort
10/30/2021 16:00,CharlieRig,LiquidBulk,2800,11/2/2021 22:03,2800,150J,HamburgPort
10/30/2021 16:00,CharlieRig,Fuel,1600,11/2/2021 22:59,1600,150J,HamburgPort
10/30/2021 16:00,CharlieRig,Casing,12,11/2/2021 23:47,12,150J,HamburgPort
10/30/2021 16:00,CharlieRig,DryBulk,3000,11/3/2021 2:23,3000,150J,HamburgPort
10/30/2021 16:00,DeltaRig,DeckCargo,5,11/8/2021 17:44,5,150F,HamburgPort
10/30/2021 16:00,DeltaRig,Fuel,2100,12/7/2021 1:56,2100,150I,HamburgPort
10/30/2021 16:00,DeltaRig,Casing,20,12/7/2021 7:08,20,150I,HamburgPort
10/30/2021 16:00,DeltaRig,Pipe,18,12/10/2021 15:16,18,150F,HamburgPort
10/31/2021 16:00,AlphaRig,Casing,20,11/7/2021 15:30,20,150B,RotterdamPort
10/31/2021 16:00,AlphaRig,DryBulk,2200,11/7/2021 19:50,2200,150B,RotterdamPort
10/31/2021 16:00,AlphaRig,Pipe,12,11/7/2021 20:43,12,150B,RotterdamPort
10/31/2021 16:00,BetaRig,LiquidBulk,1700,11/3/2021 2:31,1700,150D,RotterdamPort
10/31/2021 16:00,BetaRig,Fuel,1600,11/3/2021 4:12,1600,150D,RotterdamPort
10/31/2021 16:00,CharlieRig,DeckCargo,5,11/20/2021 10:47,5,150G,HamburgPort
10/31/2021 16:00,CharlieRig,Fuel,2800,12/3/2021 14:33,2800,150J,HamburgPort
10/31/2021 16:00,CharlieRig,Casing,20,12/3/2021 16:20,20,150F,HamburgPort
10/31/2021 16:00,CharlieRig,DryBulk,2400,12/3/2021 15:57,2400,150J,HamburgPort
10/31/2021 16:00,CharlieRig,Pipe,12,12/3/2021 16:55,12,150J,HamburgPort
10/31/2021 16:00,DeltaRig,DeckCargo,7,11/4/2021 21:10,7,150G,HamburgPort
10/31/2021 16:00,DeltaRig,LiquidBulk,2500,12/10/2021 19:46,2500,150F,HamburgPort
10/31/2021 16:00,DeltaRig,DryBulk,2800,12/10/2021 13:27,2800,150J,HamburgPort
11/1/2021 16:00,AlphaRig,LiquidBulk,3600,11/7/2021 23:43,3600,150B,RotterdamPort
11/1/2021 16:00,AlphaRig,Casing,12,11/8/2021 0:55,12,150B,RotterdamPort
11/1/2021 16:00,BetaRig,DeckCargo,1,11/6/2021 5:45,1,150A,RotterdamPort
11/1/2021 16:00,BetaRig,LiquidBulk,1300,11/6/2021 5:55,1300,150A,RotterdamPort
11/1/2021 16:00,BetaRig,Fuel,1900,11/8/2021 4:04,1900,150D,RotterdamPort
11/1/2021 16:00,BetaRig,Casing,12,11/8/2021 2:34,12,150C,RotterdamPort
